0.049	0.284292	129.289	0.0271509	4.80866e-10	30000.2	2.39038e-34	1e-06	2.13121	0	280.101	179.265	0.00213221	1.43423e-27	9.83183e-07
0.05	0.284672	129.289	0.027151	4.81508e-10	30000.2	2.39179e-34	1e-06	2.13404	0	280.103	179.25	0.00213505	1.43507e-27	1.00394e-06
0.051	0.285051	129.29	0.027151	4.82149e-10	30000.2	2.3932e-34	1e-06	2.13686	0	280.105	179.235	0.0021379	1.43592e-27	1.02473e-06
0.052	0.285431	129.29	0.0271511	4.82791e-10	30000.2	2.39461e-34	1e-06	2.13969	0	280.107	179.22	0.00214075	1.43677e-27	1.04555e-06
0.053	0.28581	129.29	0.0271512	4.83433e-10	30000.2	2.39603e-34	1e-06	2.14252	0	280.11	179.205	0.00214359	1.43762e-27	1.0664e-06
0.054	0.28619	129.291	0.0271512	4.84075e-10	30000.2	2.39745e-34	1e-06	2.14534	0	280.112	179.19	0.00214644	1.43847e-27	1.08727e-06
0.055	0.286569	129.291	0.0271513	4.84717e-10	30000.2	2.39887e-34	1e-06	2.14817	0	280.114	179.175	0.00214929	1.43932e-27	1.10817e-06
0.056	0.286949	129.291	0.0271514	4.85359e-10	30000.2	2.40029e-34	1e-06	2.151	0	280.116	179.16	0.00215214	1.44017e-27	1.1291e-06
0.057	0.287329	129.291	0.0271514	4.86001e-10	30000.2	2.40172e-34	1e-06	2.15382	0	280.118	179.145	0.00215498	1.44103e-27	1.15006e-06
0.058	0.287709	129.292	0.0271515	4.86644e-10	30000.3	2.40315e-34	1e-06	2.15665	0	280.12	179.13	0.00215783	1.44189e-27	1.17104e-06
0.059	0.288089	129.292	0.0271515	4.87286e-10	30000.3	2.40458e-34	1e-06	2.15948	0	280.122	179.115	0.00216068	1.44275e-27	1.19206e-06
0.06	0.288469	129.292	0.0271516	4.87929e-10	30000.3	2.40601e-34	1e-06	2.16231	0	280.125	179.1	0.00216354	1.44361e-27	1.2131e-06
0.061	0.288849	129.293	0.0271517	4.88572e-10	30000.3	2.40745e-34	1e-06	2.16514	0	280.127	179.085	0.00216639	1.44447e-27	1.23417e-06
0.062	0.289229	129.293	0.0271517	4.89215e-10	30000.3	2.40889e-34	1e-06	2.16797	0	280.129	179.07	0.00216924	1.44533e-27	1.25527e-06
0.063	0.289609	129.293	0.0271518	4.89858e-10	30000.3	2.41033e-34	1e-06	2.1708	0	280.131	179.055	0.00217209	1.4462e-27	1.27639e-06
0.064	0.28999	129.293	0.0271519	4.90501e-10	30000.3	2.41178e-34	1e-06	2.17363	0	280.133	179.04	0.00217494	1.44707e-27	1.29755e-06
0.065	0.29037	129.294	0.0271519	4.91144e-10	30000.3	2.41322e-34	1e-06	2.17647	0	280.135	179.025	0.0021778	1.44793e-27	1.31873e-06
0.066	0.290751	129.294	0.027152	4.91788e-10	30000.3	2.41467e-34	1e-06	2.1793	0	280.138	179.01	0.00218065	1.4488e-27	1.33994e-06
0.067	0.291131	129.294	0.0271521	4.92431e-10	30000.3	2.41613e-34	1e-06	2.18213	0	280.14	178.995	0.0021835	1.44968e-27	1.36118e-06
0.068	0.291512	129.295	0.0271521	4.93075e-10	30000.3	2.41758e-34	1e-06	2.18497	0	280.142	178.98	0.00218636	1.45055e-27	1.38244e-06
0.069	0.291892	129.295	0.0271522	4.93718e-10	30000.3	2.41904e-34	1e-06	2.1878	0	280.144	178.965	0.00218921	1.45143e-27	1.40374e-06
0.07	0.292273	129.295	0.0271522	4.94362e-10	30000.3	2.4205e-34	1e-06	2.19063	0	280.146	178.95	0.00219207	1.4523e-27	1.42506e-06
0.071	0.292654	129.295	0.0271523	4.95006e-10	30000.3	2.42197e-34	1e-06	2.19347	0	280.149	178.935	0.00219493	1.45318e-27	1.44641e-06
0.072	0.293035	129.296	0.0271524	4.9565e-10	30000.3	2.42344e-34	1e-06	2.1963	0	280.151	178.92	0.00219778	1.45406e-27	1.46779e-06
0.073	0.293416	129.296	0.0271524	4.96294e-10	30000.3	2.42491e-34	1e-06	2.19914	0	280.153	178.905	0.00220064	1.45494e-27	1.4892e-06
0.074	0.293797	129.296	0.0271525	4.96939e-10	30000.3	2.42638e-34	1e-06	2.20198	0	280.155	178.89	0.0022035	1.45583e-27	1.51063e-06
0.075	0.294178	129.297	0.0271526	4.97583e-10	30000.3	2.42785e-34	1e-06	2.20481	0	280.157	178.875	0.00220636	1.45671e-27	1.53209e-06
0.076	0.294559	129.297	0.0271526	4.98227e-10	30000.3	2.42933e-34	1e-06	2.20765	0	280.16	178.86	0.00220921	1.4576e-27	1.55358e-06
0.077	0.29494	129.297	0.0271527	4.98872e-10	30000.3	2.43081e-34	1e-06	2.21049	0	280.162	178.845	0.00221207	1.45849e-27	1.5751e-06
0.078	0.295321	129.297	0.0271528	4.99517e-10	30000.3	2.4323e-34	1e-06	2.21333	0	280.164	178.83	0.00221493	1.45938e-27	1.59665e-06
0.079	0.295702	129.298	0.0271528	5.00161e-10	30000.3	2.43378e-34	1e-06	2.21616	0	280.166	178.815	0.00221779	1.46027e-27	1.61823e-06
0.08	0.296084	129.298	0.0271529	5.00806e-10	30000.3	2.43527e-34	1e-06	2.219	0	280.168	178.8	0.00222065	1.46116e-27	1.63983e-06
0.081	0.296465	129.298	0.0271529	5.01451e-10	30000.4	2.43676e-34	1e-06	2.22184	0	280.171	178.785	0.00222351	1.46206e-27	1.66146e-06
0.082	0.296847	129.298	0.027153	5.02096e-10	30000.4	2.43826e-34	1e-06	2.22468	0	280.173	178.77	0.00222638	1.46295e-27	1.68312e-06
0.083	0.297228	129.299	0.0271531	5.02742e-10	30000.4	2.43976e-34	1e-06	2.22752	0	280.175	178.755	0.00222924	1.46385e-27	1.70481e-06
0.084	0.29761	129.299	0.0271531	5.03387e-10	30000.4	2.44126e-34	1e-06	2.23036	0	280.177	178.74	0.0022321	1.46475e-27	1.72653e-06
0.085	0.297991	129.299	0.0271532	5.04032e-10	30000.4	2.44276e-34	1e-06	2.2332	0	280.179	178.725	0.00223496	1.46566e-27	1.74827e-06
0.086	0.298373	129.3	0.0271533	5.04678e-10	30000.4	2.44427e-34	1e-06	2.23604	0	280.182	178.71	0.00223783	1.46656e-27	1.77005e-06
0.087	0.298755	129.3	0.0271533	5.05323e-10	30000.4	2.44577e-34	1e-06	2.23889	0	280.184	178.695	0.00224069	1.46746e-27	1.79185e-06
0.088	0.299136	129.3	0.0271534	5.05969e-10	30000.4	2.44729e-34	1e-06	2.24173	0	280.186	178.68	0.00224355	1.46837e-27	1.81368e-06
0.089	0.299518	129.3	0.0271534	5.06615e-10	30000.4	2.4488e-34	1e-06	2.24457	0	280.188	178.665	0.00224642	1.46928e-27	1.83554e-06
0.09	0.2999	129.301	0.0271535	5.0726e-10	30000.4	2.45032e-34	1e-06	2.24741	0	280.191	178.65	0.00224928	1.47019e-27	1.85742e-06
0.091	0.300282	129.301	0.0271536	5.07906e-10	30000.4	2.45184e-34	1e-06	2.25026	0	280.193	178.635	0.00225215	1.4711e-27	1.87934e-06
0.092	0.300664	129.301	0.0271536	5.08552e-10	30000.4	2.45336e-34	1e-06	2.2531	0	280.195	178.62	0.00225501	1.47202e-27	1.90128e-06
0.093	0.301046	129.302	0.0271537	5.09198e-10	30000.4	2.45489e-34	1e-06	2.25594	0	280.197	178.605	0.00225788	1.47293e-27	1.92325e-06
0.094	0.301428	129.302	0.0271538	5.09844e-10	30000.4	2.45642e-34	1e-06	2.25879	0	280.2	178.59	0.00226074	1.47385e-27	1.94525e-06
0.095	0.301811	129.302	0.0271538	5.10491e-10	30000.4	2.45795e-34	1e-06	2.26163	0	280.202	178.575	0.00226361	1.47477e-27	1.96728e-06
0.096	0.302193	129.302	0.0271539	5.11137e-10	30000.4	2.45948e-34	1e-06	2.26448	0	280.204	178.561	0.00226648	1.47569e-27	1.98933e-06
0.097	0.302575	129.303	0.027154	5.11784e-10	30000.4	2.46102e-34	1e-06	2.26732	0	280.206	178.546	0.00226934	1.47661e-27	2.01142e-06
0.098	0.302957	129.303	0.027154	5.1243e-10	30000.4	2.46256e-34	1e-06	2.27017	0	280.209	178.531	0.00227221	1.47754e-27	2.03353e-06
0.099	0.30334	129.303	0.0271541	5.13077e-10	30000.4	2.4641e-34	1e-06	2.27301	0	280.211	178.516	0.00227508	1.47846e-27	2.05567e-06
0.1	0.303722	129.304	0.0271541	5.13723e-10	30000.4	2.46565e-34	1e-06	2.27586	0	280.213	178.501	0.00227795	1.47939e-27	2.07784e-06
0.101	0.304105	129.304	0.0271542	5.1437e-10	30000.4	2.4672e-34	1e-06	2.27871	0	280.216	178.486	0.00228082	1.48032e-27	2.10004e-06
0.102	0.304487	129.304	0.0271543	5.15017e-10	30000.4	2.46875e-34	1e-06	2.28155	0	280.218	178.471	0.00228369	1.48125e-27	2.12226e-06
0.103	0.30487	129.304	0.0271543	5.15664e-10	30000.4	2.4703e-34	1e-06	2.2844	0	280.22	178.456	0.00228656	1.48218e-27	2.14452e-06
0.104	0.305252	129.305	0.0271544	5.16311e-10	30000.5	2.47186e-34	1e-06	2.28725	0	280.222	178.441	0.00228943	1.48312e-27	2.1668e-06
0.105	0.305635	129.305	0.0271545	5.16958e-10	30000.5	2.47342e-34	1e-06	2.2901	0	280.225	178.426	0.0022923	1.48405e-27	2.18911e-06
0.106	0.306018	129.305	0.0271545	5.17605e-10	30000.5	2.47499e-34	1e-06	2.29294	0	280.227	178.411	0.00229517	1.48499e-27	2.21145e-06
