FERR;Ferguson;38.5928;-118.175;1646.0;;Open
FERS;Ferrara-Casaglia;44.9035;11.5406;3.0;;Open
FESP;Espira;42.8199;2.8222;240.0;;Open
FETA;Feichten;47.0211;10.7291;1632.0;;Open
FETI;Fethiye-Mugla;36.6901;29.0962;20.0;;Open
FETY;Fethiye;36.63531;29.0835;452.0;;Open
FF02;FF02;64.78;30.006;225.0;;
FF04;FF04;64.207;28.475;175.0;;
FF05;FF05;63.821;27.99;170.0;;
FF06;FF06;63.502;27.205;125.0;;
FF07;FF07;63.192;26.594;113.0;;
FF11;FF11;61.798;24.287;155.0;;
FF12;FF12;61.374;23.878;125.0;;
FF13;FF13;61.055;23.343;108.0;;
FF14;FF14;60.693;22.819;177.0;;
FF15;FF15;60.416;22.443;60.0;;
FF30;FF30;64.495;29.099;220.0;;
FF31;FF31;64.377;28.672;240.0;;
FF32;FF32;64.386;29.428;230.0;;
FF33;FF33;64.621;28.815;205.0;;
FF90;FF90;62.487;25.472;194.0;;
FF91;FF91;62.654;25.692;120.0;;
FF92;FF92;62.403;25.902;120.0;;
FF93;FF93;62.289;25.307;220.0;;
FF94;FF94;62.569;25.057;237.0;;
FFB1;Fuerstenfeldbruck Borehole;48.1629;11.2751;572.0;89;Open
FFBG;Frank Field Bay, Greenland;82.1294;-56.0364;20.0;0;Open
FFC;Flin Flon;54.725;-101.978;338.0;;Open
FFD;Franklin Falls Dam;43.47008;-71.65328;131.1;;
FFNB;Fofonovo;52.047;106.764;564.0;;Open
FFNT;Fontanafredda;45.9791;12.5863;41.0;1;Open
FG01;FG01;65.438;29.558;218.0;;
FG02;FG02;65.156;29.1;220.0;;
FG03;FG03;64.824;28.412;223.0;;
FG04;FG04;64.451;27.778;221.0;;
FG05;FG05;64.148;27.205;135.0;;
FG06;FG06;63.764;26.538;142.0;;
FG07;FG07;63.419;25.897;157.0;;
FG08;FG08;63.084;25.37;128.0;;
FG09;FG09;62.721;24.791;188.0;;
FG10;FG10;62.399;24.236;150.0;;
FG11;FG11;62.089;23.734;309.0;;
FG12;FG12;61.651;23.129;62.0;;
FG13;FG13;61.308;22.685;70.0;;
FG14;FG14;60.957;22.107;64.0;;
FG2;Serracapriola;41.80481;15.16092;241.0;;
FG4;Candela;41.13194;15.5175;450.0;;
FG5;Orsara di Puglia;41.2825;15.26778;660.0;;
FG6;;14.56;-90.88278;2500.0;;
FGAF;Fogo;14.8752;-24.3702;966.0;;
FGMA;Fogo;14.9692;-24.3687;1811.0;;
FGMB;Fogo;14.9322;-24.3645;1961.0;;
FGMS;Monte Sant'Angelo;41.70789;15.95344;848.0;;
FGMV;Fogo;14.9822;-24.3453;1682.0;;
FGO;Fuego;14.44567;-90.8405;1410.0;;Open
FGO2;Fuego 2;14.43867;-90.83583;1335.0;;Open
FGPP;Fogo;14.9622;-24.3515;1920.0;;
FGRZ;Gorizia;45.94;13.62;60.0;1;Open
FGSL;Fruska Gora;45.1571;19.8104;500.0;;Open
FGTQ;Fig Tree;-20.9701;147.776;220.0;;Open
FGTT;Fogo;14.92217;-24.29883;451.0;;
FH02;FH02;65.412;28.269;231.0;;
FH03;FH03;65.061;27.611;213.0;;
FH04;FH04;64.704;27.11;140.0;;
FH05;FH05;64.357;26.507;115.0;;
FH06;FH06;64.026;25.815;119.0;;
FH07;FH07;63.682;25.199;112.0;;
FH09;FH09;62.961;24.132;151.0;;
FH10;FH10;62.623;23.527;127.0;;
FH11;FH11;62.24;23.067;142.0;;
FH12;FH12;61.902;22.353;111.0;;
FH13;FH13;61.561;22.008;63.0;;
FH14;FH14;61.239;21.473;108.0;;
FHC;Fickle Hill;40.8017;-123.985;610.0;;Open
FHE;Frenchman Hills East;46.95192;-119.49694;455.0;;
FHMC;Merrill Creek;40.751;-75.04;256.0;;
FHRB;Fair Harbour;50.0537;-127.1186;0.1;0;Open
FIA0;FINESS Array Site A0;61.4436;26.0771;156.0;FINES;Open
FIA1;FINESS Array Site A1;61.4445;26.07931;138.0;;
FIA2;FINESS Array Site A2;61.44119;26.07369;162.0;;
FIA3;FINESS Array Site A3;61.44469;26.07161;153.0;;
FIAM;Fiamignano;42.268;13.1172;1070.0;;Open
FIB;Fire Island;61.16619;-150.17531;62.0;;Open
FIB1;FINESS Array Site B1;61.44411;26.0845;165.0;;
FIB2;FINESS Array Site B2;61.43911;26.08181;159.0;;
FIB3;FINESS Array Site B3;61.43939;26.07061;176.0;;
FIB4;FINESS Array Site B4;61.44361;26.065;158.0;;
FIB5;FINESS Array Site B5;61.44669;26.07111;143.0;;
FIB6;FINESS Array Site B6;61.44689;26.08081;147.0;;
FIBO;Fila Bonilla;10.01917;-83.7075;2160.0;;
FIBU;Brunna;59.9013;17.3518;52.0;;
FIC1;FINESS Array Site C1;61.43839;26.05961;158.0;;
FIC2;FINESS Array Site C2;61.44881;26.06119;154.0;;
FIC3;FINESS Array Site C3;61.45269;26.07719;133.0;;
FIC4;FINESS Array Site C4;61.44889;26.08989;145.0;;
FIC5;FINESS Array Site C5;61.43969;26.09169;161.0;;
FIC6;FINESS Array Site C6;61.43461;26.076;159.0;;
FICH;Ethiopian Broadband Seismic Experiment;9.78222;38.7372;2825.0;;
FID;Port Fidalgo;60.75;-146.479;457.0;;Open
FIER;Fieri;40.7173;19.5671;15.0;;Open
FIESA;Fiescheralp;46.4353;8.1104;2338.0;;Open
FIGC;Figueroa Mtn.;34.72833;-119.98803;945.0;;
FIGM;Figuig;32.133;-1.262;1238.0;;
FIK;Fieale Koma;11.5936;42.5101;100.0;;
FILF;Fillols;42.56033;2.56033;850.0;;Open
FILI;Eili;38.115;23.679;547.0;;
FINA;Paso Real;10.4338;-85.2083;44.0;;Open
FINB;Finale Ligure;44.1775;8.3253;85.0;;Open
FINC;Finschhafen;-6.61667;147.857;7.0;;Open
FINE;Fine;44.265;-75.167;354.0;;
FINES;FINESS Array Beam Reference Point;61.4436;26.0771;150.0;;
FINN;Finn Hill Junior High School;47.71914;-122.23194;10.0;;
FINU;Finntorp;59.4034;12.4789;229.0;;Open
FINV;Invillino;46.405;12.94;360.0;1;Open
FIPE;Fila de Piedra;7.96972;-71.2511;600.0;;Open
FIR;Firenze;43.7739;11.255;46.0;;
FIRM;Firavahana;-18.7002;46.8786;1748.0;;Open
FITZ;Fitzroy Crossing;-18.09821;125.6401;117.0;;Open
FIU;Minerbio Fiu;44.6395;11.49167;12.0;;
FIU1;Fiuminata;43.1886;12.9316;465.0;0;Open
FIUBA;FACULTAD INGENIERÃƒÂA (UBA);-34.5905;-58.4838;48.0;5;Open
FIVI;Fivizzano;44.2393;10.1273;380.0;;Open
FJ01;FJ01;66.037;28.305;265.0;;
FJ02;FJ02;65.66;27.651;215.0;;
FJ03;FJ03;65.297;26.964;120.0;;
FJ05;FJ05;64.621;25.719;47.0;;
FJ06;FJ06;64.276;25.089;103.0;;
FJ07;FJ07;63.922;24.486;84.0;;
FJ08;FJ08;63.549;23.914;112.0;;
FJ09;FJ09;63.199;23.324;87.0;;
FJ11;FJ11;62.421;22.142;121.0;;
FJ12;FJ12;62.129;21.677;68.0;;
FJAO;Mina do Feijao, MG, Brazil;-20.0998;-44.1244;1335.0;0;Open
FK04;FK04;65.086;25.893;63.0;;
FK05;FK05;64.866;24.94;10.0;;
FK06;FK06;64.499;24.321;8.0;;
FK07;FK07;64.174;23.759;12.0;;
FK08;FK08;63.791;23.181;17.0;;
FK09;FK09;63.429;22.604;20.0;;
FK10;FK10;63.069;22.104;10.0;;
FK11;FK11;62.679;21.671;71.0;;
FKAF;FKAF;62.111;26.309;195.0;;
FKBC;Forrest Kerr;56.7847;-130.618;1175.0;;Open
FKH;Fakeheh;34.24483;36.41017;1152.0;;Open
FKI;Failaka Island;29.44708;48.31317;6.0;;
FKJ;Fukue;32.69333;128.82667;26.0;;
FKJD;Fukui;36.09414;136.12333;90.0;;
FKK;Fukuoka;33.58;130.38;3.0;;
FKO;Franklin;35.2613;-97.3861;351.0;;Open
FKPU;Falk;58.1591;13.7241;305.0;;Open
FKS;Fukushima;37.7567;140.475;69.0;;
FL2;Flat Top 2;46.1964;-122.35;1378.0;;
FL31;Flin Flon Array Site 31;54.71889;-101.995;229.0;;
FLACH;Flaach;47.57197;8.56763;370.0;;Open
FLAF;Flassans-sur-Issole;43.3827;6.2549;300.0;0;Open
FLAG;Flagstaff;35.1667;-111.643;2115.0;;Open
FLAM;Flamenco Island;8.913;-79.537;79.0;;
FLAR;Flin Flon Array Beam Reference Point;54.71881;-101.995;229.0;;
FLAS;Fullerton Airport;33.8713;-117.975;-400.0;;Open
FLAUT;fort du Flaut;44.0037;7.3298;840.0;0;Open
FLCF;Florentin-la-Capelle;44.6313;2.6377;236.0;;Open
FLDM;Woodland Mills;36.4825;-89.1235;82.0;;Open
FLDN;Fort Liard;60.23903;-123.47545;210.0;;Open
FLET;Fletcher;44.7227;-72.9517;366.0;;Open
FLF1;Flavio Alfaro-Manabi;-0.3574;-79.8427;400.0;;Open
FLFR;Flavio Alfaro;-0.3574;-79.8427;399.0;;Open
FLIN;Helmstadt-Bargen-Flinsbach;49.3058;9.0071;235.0;1;Open
FLK;Falkland Islands;-51.8365;-58.4465;10.0;;Open
FLKY;Flemingsburg;38.426;-83.751;280.0;;Open
FLN;La Foliniere;48.7625;-0.48194;240.0;;
FLO1;Florina;40.7786;21.4;220.0;;Open
FLO2;Florina;40.7802;21.405;670.0;;Open
FLOC;Florencia;1.58267;-75.65267;365.0;;Open
FLOF;La Fare-les-Oliviers - 13037;43.5426;5.1215;65.0;0;Open
FLOM;Florida;17.2255;-100.38867;840.0;;
FLOR;Flores Is;39.4347;-31.1921;605.0;;Open
FLOS;Flostrand;66.3365;13.3647;20.0;;Open
FLP;Featherly Pass;57.7117;-156.265;485.0;;Open
FLPT;Flippin;36.40939;-89.32061;131.0;;
FLSC;Flash Two Peak;34.97036;-117.03908;990.0;;Open
FLT;Fleetwood;33.258;-87.4095;128.0;;Open
FLTG;Flechtingen;52.3306;11.2372;100.0;2;Open
FLU;Fool Peak;39.3782;-112.171;1950.0;;
FLV;Fish Lake Valley;37.81389;-117.91039;1689.0;;
FLWY;Flagg Ranch;44.08269;-110.69931;2078.0;;
FLYU;Flymyra;60.1282;17.8846;100.0;;Open
FMA;Fort MacArthur;33.7125;-118.285;15.0;;
FMC;Four Mile Canyon;45.6244;-120.028;305.0;;Open
FMKY;Fulgham;36.664;-88.909;152.0;;Open
FMON;MontoussÃ©;43.0634;0.4164;647.0;;Open
FMP;Fort Macarthur Park, San Pedro;33.71264;-118.29381;89.0;;Open
FMPA;Franklin College;40.04781;-76.32081;121.0;;
FMT;Funeral Mountains;36.6375;-116.78261;1079.0;;Open
FMW;Mount Fremont;46.9317;-121.672;1890.0;;Open
FNA;Florina;40.7838;21.3762;750.0;;Open
FNBB;Fort Nelson;58.89039;-123.00969;618.0;;
FNEB;NÃ©bias;42.9042;2.1079;578.0;;Open
FNF;Frandzen Federal Estate;38.77069;-122.76569;870.0;;
FNG;Fond-Bernard;16.06033;-61.68667;825.0;;
FNO;Franklin;35.2571;-97.4006;357.0;;Open
FNSB;Fort Nelson;58.80611;-122.73279;440.0;0;Open
FNVD;Fontana Vidola;44.1678;11.1229;950.0;;Open
FOC;Focsani;45.695;27.1833;61.0;;Open
FOC6;Focsani;45.6947;27.1814;54.0;;Open
FOCM;FoÃ§a;38.713;26.7308;34.0;;Open
FOEL;Foel Wylfa;52.8898;-3.2012;449.0;;Open
FOM;FÃƒÂ³meque, Cundinamarca;4.475;-73.8593;2383.0;;Open
FOMA;Nahampoana Res;-24.97561;46.97881;30.0;4;Open
FON;Fontana;34.09958;-117.43875;449.0;;
FONT;Fontmartina;41.76219;2.43381;963.0;;
FONW;Fourpeaked Station 2;58.83478;-153.91836;905.0;;
FOO;Floro;61.598;5.044;10.0;;Open
FOPK;Fourpeaked Volcano;58.758;-153.47389;546.0;;
FOPO;AfricaArray/PSU - ZP;0.663;30.282;1535.0;;
FOR;Fordham;40.8631;-73.8856;24.0;;Open
FOR1;Fortaleza - CE;-3.7785;-38.7681;470.0;0;Open
FORC;Fortuna;10.4665;-84.6698;286.0;;
FORD;Fort Ord Natural Reserve, California;36.6879;-121.7804;34.0;;Open
FORQ;Forestville;48.7542;-69.1135;0.0;0;Open
FORT;Forrest;-30.779;128.059;165.0;;Open
FORU;Forsmark;60.387;18.1801;10.0;;Open
FOSS;Fourpeaked Station 1;58.79942;-153.69497;546.0;;
FOSV;Fossato di Vico;43.2948;12.7612;559.0;;Open
FOX;Fox Creek;40.5212;-123.992;113.0;;Open
FOXC;Fox Airport;34.74431;-118.23256;683.0;;Open
FOZ;Fox Glacier;-43.53208;169.81548;54.0;;Open
FP03;FP03;62.931;32.533;175.0;;
FP05;FP05;62.293;32.107;160.0;;
FPAL;Fort Paine;34.54031;-85.61131;556.0;;
FPK;;39.22;-118.15;0.0;;
FPOZ;Pozzuolo;46.01;13.18;60.0;1;Open
FPPC;Fogo--Pe de Pico;14.96028;-24.36583;1680.0;;
FPRM;Premariacco;46.06;13.4;106.0;1;Open
FPST;Four Points;35.978;-89.45469;106.0;;
FPTT;Spring Hill;35.9787;-89.1207;107.0;;Open
FPU;Francis Peak;41.0264;-111.837;2816.0;;Open
FPW;Fields Point;47.9667;-120.213;352.0;;Open
FR05;FR05;62.004;32.675;150.0;;
FR27;Wilpena Pound;-31.523;138.623;534.0;0;Open
FRA;Furnas;37.7593;-25.3533;557.0;;Open
FRA1;Furnas;37.743;-25.3568;555.0;;Open
FRAS;Faraa;21.0584;40.5183;1996.0;;
FRAZ;Fraserburg;-31.929;21.408;1264.0;0;Open
FRB;Frobisher Bay;63.7467;-68.5467;18.0;;Open
FRBT;Francisco BeltrÃƒÂ£o;-25.975;-53.0626;697.3;0;Open
FRCO;San Francisco;37.752;-122.4767;115.0;;Open
FRCO;San Francisco;37.752;-122.4767;115.0;;Open
FRE8;Fregona;46.015;12.3552;543.0;;Open
FRED;Fred Haigh;-24.89847;151.89697;120.0;;
FREI;Freiburg, Hauptfriedhof;48.0088;7.8431;265.0;0;Open
FRES;Fresagrandinaria;41.9735;14.6693;414.0;;Open
FREU;Neufra-Freudenweiler;48.2357;9.1366;813.0;168;Open
FRF;La Foret Royale;43.5607;6.64678;310.0;;Open
FRG;Fergana;40.37425;71.78411;579.0;;
FRGS;Fruska Gora;45.15772;19.81017;500.0;;Open
FRI;Friant;36.9917;-119.708;119.0;;Open
FRIJ;El Hiral;9.222;-79.726;0.0;;
FRIM;Kepong;3.237;101.625;98.0;;Open
FRIO;Frio;-45.9841;-72.9421;1080.0;0.5;Open
FRIS;Frissel Point;44.21222;-122.1005;1642.0;;
FRK;Frink;33.40208;-115.63836;60.0;;
FRM1;Rumorosa;32.5561;-116.037;1220.0;;
FRMA;Ierapetra Chania;35.0144;25.7334;33.0;;Open
FRNC1;Faz. Rancharia - MS;-18.6011;-55.8295;136.0;;Open
FRNF;Fournols;45.3867;2.5627;670.0;;
FRNY;Flat Rock;44.83497;-73.58828;223.0;;
FROB;Froelich Ranch;35.91094;-120.48689;231.0;;
FRON;Frontone;43.5178;12.7257;515.0;;Open
FROS;Frosini;43.2097;11.1562;432.0;1;Open
FRP;Fremont Peak;36.7537;-121.49;705.0;;Open
FRS1;Farsala;39.2935;22.3844;163.0;;Open
FRSS;Farasan al Kabir;16.73834;42.11517;66.0;;
FRSS2;Sair Farasan Island;16.852;41.794;45.0;;
FRT;Faratahi;-18.17;-141.042;2.0;;Open
FRTB;Fartura;-23.3435;-49.5635;531.0;;
FRTM;Forrest;-38.53375;143.71597;230.0;;
FRU;Bishkek;42.8333;74.6167;655.0;;
FRU1;Bishkek;42.81;74.63;929.0;;Open
FS03;Four Seasons;-25.1068;151.8667;180.0;;Open
FSA;Cafayete;-26.1112;-65.9792;1655.0;;
FSB;Fort Saint James;54.4767;-124.328;747.0;;
FSC;Fuscaldo;39.4189;16.0425;54.0;;
FSCY;Frank Sound, Grand Cayman;19.3129;-81.1835;1.7;0;Open
FSGC;Sgonico;45.71;13.764;274.0;2;Open
FSH;Hochheid;50.07633;7.10867;350.0;;
FSHM;Fish Creek;-38.7565;145.99961;420.0;;
FSJB;Fort St James;54.4588;-124.2945;710.0;0;Open
FSK;Fiskardo;38.4593;20.5623;113.0;0;Open
FSMA;Fort Smith;59.9862;-111.8218;187.0;;Open
FSR;Penalolen;-33.4785;-70.5275;781.0;;
FSSB;Fossombrone;43.69222;12.7775;498.0;;
FST;Fort Simpson;61.84;-121.275;175.0;;Open
FSTK;Fistikli;40.4975;28.8955;124.0;1;Open
FSU;Fish Springs;39.7225;-113.391;1487.0;;Open
FSW;Finsterwolde;53.21461;7.12039;0.0;;
FSW1;Finsterwolde 1;53.2135;7.1195;1.0;0;Open
FSW2;Finsterwolde 2;53.2135;7.1195;1.0;75;Open
FSW3;Finsterwolde 3;53.2135;7.1195;1.0;150;Open
FSW4;Finsterwolde 4;53.2135;7.1195;1.0;225;Open
FSW5;Finsterwolde 5;53.2135;7.1195;1.0;300;Open
FTA;Fortuna;8.6815;-82.26467;629.0;;
FTB;Fintinele;46.6892;23.0544;1100.0;;Open
FTC;Fort Tejon;34.87083;-118.89183;942.0;;Open
FTIG;Fresnillo de Trujano;17.9079;-98.1327;1098.0;;Open
FTMN;Fort Manro;29.9;70.0;1909.0;0;Open
FTR;Fort Ross;38.5227;-123.161;528.0;;Open
FTV;Front Royal;38.86611;-78.16889;341.0;;
FTW;Fairmont;47.8767;-122.201;147.0;;Open
FTZM;Fitzroy Falls;-34.64214;150.48383;711.0;;
FUG;Fuego 3;14.44783;-90.842;1505.0;;Open
FUJ;Fuji-kawa;35.23119;138.47153;140.0;;
FUK;Fukui;36.0533;136.227;10.0;;
FUL;Funchal;32.6476;-16.8922;58.0;;Open
FULB;Fuli;23.1986;121.2939;376.0;;Open
FULC;Fullerton;33.87169;-117.9225;51.0;;
FULR;;44.88771;26.44189;114.0;;
FUM;Fumarole;38.79319;-122.78789;673.0;;
FUN;Funatsu;35.4983;138.763;860.0;;
FUN1;UHE Funil - MG;-21.1121;-44.9318;922.0;0;Open
FUNA;Funafuti;-8.52589;179.19661;-1.0;;
FUNV;FUNVISIS;10.469;-66.81;918.0;;Open
FUORN;Ofenpass-Fuorn;46.62022;10.26352;2333.0;;Open
FUQ;Fuquene;5.47;-73.7381;2580.0;;Open
FUR;Furstenfeldbruck;48.1655;11.27633;565.0;;Open
FURA;Afar, FUR;8.895;38.68;2578.0;;
FURC;Furnace Creek,Death Valley;36.46703;-116.86322;-37.0;;Open
FURD;Furusato;31.56083;130.66139;360.0;;
FURI;Furi;8.89667;38.67833;2560.0;;
FUSB;Fushanzhiwuyuanguanzhi;24.7597;121.5875;690.0;;Open
FUSE;Fusea;46.4142;13.0011;520.0;;Open
FUSIO;Fusio;46.4549;8.66316;1480.0;;Open
FUSS;Fushou;24.2476;121.2438;2047.0;;Open
FUT;Futatsui;40.14667;140.21667;140.0;;Open
FUTA;Futaleufu;-43.18861;-71.8525;354.0;;
FUTB;Futbol;40.8649;28.9934;32.0;0;Open
FUTU;Fugatoga;-14.30767;-178.12107;97.0;;Open
FVAF;FVAF;63.042;22.618;55.0;;
FVI;Forni Avoltri;46.59658;12.78039;1024.0;;
FVM;French Village;37.984;-90.426;310.0;;Open
FW01;Dallas Executive Airport;32.68405;-96.87833;203.4;;Open
FW02;City of Haslet;32.95019;-97.34255;226.5;;Open
FW03;Perrin-Whitt Elementary School;33.03962;-98.0652;321.7;;Open
FW04;University of Dallas;32.84763;-96.92325;144.8;;Open
FW05;UT at Dallas;32.98867;-96.74708;207.3;;Open
FW06;Azle;32.97256;-97.55693;233.0;;Open
FW07;Weatherford;32.70247;-97.78609;310.9;;Open
FW09;Farmers Branch;32.92282;-96.91392;310.9;;Open
FW11;UT at Arlington;32.72273;-97.12787;197.5;;Open
FW12;Venus;32.49908;-97.1486;203.9;;Open
FW13;Cleburne;32.35172;-97.43112;259.0;;Open
FW14;Alvarado;32.3991;-97.1923;219.0;;Open
FW15;Texas Christian University;32.7044;-97.3695;192.0;;Open
FW16;Waxahatchie;32.48187;-96.89716;215.0;;Open
FWS;Furtwangen;48.053;8.19758;925.0;;Open
FWVZ;Far West T-bar;-39.25494;175.55296;2043.0;;Open
FX1;Attu Island--Fox;52.88211;173.16431;250.0;;Open
FXWY;Fox Creek;43.63814;-111.02681;2254.0;;
FY1;Fort Yukon;67.2667;-148.97;939.0;;Open
FY2;Fort Yukon;67.1245;-147.097;671.0;;Open
FY5;Fort Yukon;67.14;-143.25;558.0;;Open
FYD;Fayid;30.293;32.231;200.0;;
FYM;Al Fayyum;29.6923;31.043;210.0;;
FYTO;Fytoko, Volos;39.4086;22.9396;192.0;0;Open
FYU;Fort Yukon;66.566;-145.232;137.0;;Open
FZND;Mina de FazendÃƒÂ£o MG, Brazil;-20.1441;-43.4226;920.0;6;Open
G01S;Las Pataguas;-33.4803;-71.5358;221.0;;
G02S;El Valle;-34.1128;-71.8897;250.0;;
G03D;McMinnville, OR;45.2115;-123.2641;222.0;;Open
G03S;Los Ranchones;-34.3267;-71.9612;111.0;;
G04S;G04S;-34.3663;-71.8808;491.0;;
G05D;Wamic, OR;45.2422;-121.3167;592.0;;Open
G05S;G05S;-34.4337;-72.0167;99.0;;
G06S;Barrancas;-34.4917;-71.9788;61.0;;
G07S;G07S;-34.7825;-72.027;39.0;;
G08S;Santa Teresa de Quinhue;-34.7977;-71.7007;100.0;;
G09S;Tricao;-34.9803;-71.4403;191.0;;
G10S;G10S;-35.0523;-72.0898;20.0;;
G11S;G11S;-34.4188;-71.8452;550.0;;
G12S;G12S;-35.2362;-72.2657;132.0;;
G13S;Cancha de Quillay;-35.3782;-71.9608;375.0;;
G14S;G14S;-35.4028;-72.4393;236.0;;
G15K;Niukluk;64.9941;-164.0386;249.0;;Open
G15S;G15S;-34.4845;-71.8822;464.0;;
G16K;Koyuk River;65.3936;-162.3547;169.0;;Open
G16S;G16S;-35.5992;-72.5835;62.0;;
G17K;Kiwalik Mountain;65.5011;-160.6514;338.0;;Open
G17S;G17S;-35.515;-72.0833;258.0;;
G18K;Tagagawik;65.895;-158.654;484.0;;Open
G19K;Purcell Mountains;66.1434;-157.087;391.0;;Open
G21K;Allakaket;66.5156;-153.5058;446.0;;Open
G22K;Bettles;66.9214;-151.5073;205.0;;Open
G23K;Bananza Creek;66.7108;-150.0239;746.0;;Open
G24K;Hadweenzic River;66.7004;-147.4754;503.0;;Open
G25K;Bearman Lake;66.7653;-146.1013;146.0;;Open
G26K;Porcupine River;66.9498;-143.7848;180.0;;Open
G27K;Doyon Strip;66.8088;-141.6549;686.0;;Open
G29M;Pine Creek;66.9116;-138.0223;572.0;;Open
G30M;tAoh Zraii Njik;66.9808;-136.2216;739.0;;Open
G31M;Satah River;66.9227;-134.2708;61.0;;Open
G45A;Suttons Bay;45.0404;-85.6571;284.0;;Open
G46A;Petoskey;45.3176;-84.8621;239.0;;Open
G47A;Hillman;45.173;-83.8551;239.0;;Open
G50S;G50S;-35.5942;-72.5988;54.0;;
G53A;Haliburton;45.1222;-78.6237;333.0;;Open
G54A;Lake Saint Peter;45.3979;-78.0898;465.0;;Open
G55A;Calabogie;45.2532;-76.7187;228.0;;Open
G57A;Newington;45.1036;-74.9855;96.0;;Open
G58A;Ormstown;45.1492;-74.054;53.0;;Open
G59A;Clarenceville;45.0807;-73.1809;36.0;;Open
G60A;Masonville;45.0977;-72.3337;391.0;;Open
G61A;St-Isidore-de-Clifton;45.2827;-71.5273;378.0;;Open
G62A;West of Eustis;45.2186;-70.5319;426.0;;Open
G63A;Kingsbury;45.1147;-69.6186;363.0;;Open
G64A;Maxfield;45.2527;-68.7558;165.0;;Open
G65A;Princeton;45.2002;-67.5632;78.0;;Open
GA0S;Tapihue Array;-33.2757;-71.277;325.0;;
GA1S;Tapihue Array;-33.2747;-71.2788;319.0;;
GA2S;Tapihue Array;-33.2772;-71.2782;326.0;;
GA2TX;Grand Saline;32.65806;-95.70361;119.0;;
GA3S;Tapihue Array;-33.2765;-71.2752;330.0;;
GA3TX;Grand Saline;32.65972;-95.70361;-94.0;;
GA4S;Tapihue Array;-33.2742;-71.2758;322.0;;
GAAQ;Galiote;49.2817;-63.2366;1.0;0;Open
GABY;Abymes - Guadeloupe;16.2706;-61.5044;20.0;;Open
GABZ;AfricaArray-Uganda/Tanzania - ZP;-12.171;26.367;1393.0;;
GAC;Glen Almond;45.7033;-75.4783;62.0;;Open
GACA;Gaecheon;35.1136;128.3071;169.0;21.7;Open
GACM;Adobe Creek;38.8728;-122.862;985.0;;
GACO;Gateway;38.68436;-108.97367;1414.0;;
GADA;Gvkgeada;40.1909;25.8986;130.0;;Open
GADL;Gadlja;59.667;151.319;27.0;;Open
GAEA;Gareloi East;51.783;-178.74683;326.0;;
GAF;Gafsa;34.4167;8.8;314.0;;Open
GAFM;Point Arena AFB;38.89319;-123.538;710.0;;
GAG1;Gagliole;43.2381;13.0674;460.0;0;Open
GAGG;Gaggia;46.0835;10.9587;1617.0;0;Open
GAI;Gainesville;29.64583;-82.33944;50.0;;
GAKI;Gareloi-Kavalga I.;51.55444;-178.81208;99.0;;
GAL;Galerazamba;10.78556;-75.26222;21.0;;Open
GAL1;Galloway;54.8664;-4.7114;117.0;;Open
GALA;Gala;40.41;50.155;22.0;;Open
GALAA;Gareloi Lava Pt.;51.76178;-178.77153;315.0;;
GALF;Gagliano Castelferrato;37.7107;14.5665;740.0;;Open
GALG;Neuhausen (Enzkreis), Galgenberg;48.786;8.781;528.0;3;Open
GALT;Gorno-Altaysk, Altai Republic, Russia;51.959;85.946;303.0;0;Open
GAM;Garm;39.0;70.31667;1305.0;GAR;
GAMB;Gambell;63.7758;-171.7035;5.0;;Open
GAMB1;Gamboa;9.12;-79.71;40.0;;
GAMI;Galela, Maluku;1.8381;127.7879;130.2;;Open
GANDO;Gandoh;33.0328;75.9133;1591.0;;
GANE;Gareloi Northeast;51.81892;-178.77672;322.0;;
GANJ;Ganja;40.646;46.322;574.0;;Open
GANO;Gareloi North;51.82033;-178.80383;451.0;;
GAPB;Gapyeong;37.8441;127.495;131.0;20;Open
GAR;Garm;39.0;70.31667;1305.0;;Open
GARC;Garzon, Huila;2.187;-75.493;1999.0;;Open
GARD;Gard house;40.866;28.9938;7.0;0;Open
GARG;Garrygala;38.439;56.273;315.0;;
GARGN;Gargnano BS;45.6902;10.6619;1003.0;;
GARI;Garurganga;30.4525;79.4445;1500.0;;Open
GARM;Arbuckle;38.9552;-122.252;268.0;;
GARN;Garrison;41.3603;-73.924;207.0;;
GARO;Casa de Milton Calero-El Garrochal;-0.3355;-78.5354;3011.0;;Open
GAS;Alder Springs;39.6548;-122.715;1219.0;;Open
GAS1;Astara - Iran;38.3861;48.8405;29.0;0;Open
GASB;Alder Springs;39.65471;-122.71595;1354.8;;Open
GASE;Gashen;11.6813;38.9211;2972.0;;
GASG;Gaspe, Quebec;48.9463;-66.1161;261.0;;Open
GASW;Gareloi Southwest;51.77886;-178.85461;248.0;;
GATE;Gambatesa;41.5131;14.9102;487.0;;Open
GATR;Gnd/Air Tx Cntr;34.55267;-120.50236;590.0;;
GA-TX;Grand Saline;32.65694;-95.70444;-86.0;;
GAUS;Gevers;37.932;58.91;148.0;;
GAV;Glen Avon;34.02247;-117.50492;262.0;;Open
GAVD;Gavdhos;34.84317;24.08617;175.0;;
GAVE;Gavelli;42.6922;12.8942;1161.0;;Open
GAVI;Passo Gaver BS;45.92;10.4578;1500.0;;
GAX1;Gleen Almond Test #1;45.7033;-75.4783;0.1;0;Open
GAX2;Gleen Almond Test #2;45.7024;-75.4774;0.2;0;Open
GAXM;Alexander Valley;38.7108;-122.755;379.0;;Open
